0.577922077922078, 0.22462203023758098, 0.9458333321598886, 0.1923076572249473
0.538961038961039, 0.6868250539956804, 0.9499999977766311, 0.6666666261266058
0.6493506493506493, 0.8358531317494601, 0.9499999977766311, 0.6666666261266058
0.6103896103896104, 0.9546436285097192, 0.9458333321598886, 0.9957264796144203
0.6266233766233766, 0.9892008639308856, 0.9458333321598886, 1.0
0.30844155844155846, 0.9395248380129589, 0.6250000018528075, 0.9273504270905552
0.16233766233766234, 0.9265658747300216, 0.3958333058500231, 0.9230768762999297
0.14935064935064934, 0.91792656587473, 0.36249996609362395, 0.9059829163777934
0.08116883116883117, 0.9006479481641468, 0.13333329973575853, 0.9188033863193956
0.03571428571428571, 0.9114470842332614, 0.0, 0.9188033863193956
0.1590909090909091, 0.06911447084233262, 0.7916666561674245, 0.11965808431550246
0.2824675324675325, 0.1900647948164147, 0.7958333310482042, 0.24786314859207306
0.31493506493506496, 0.46652267818574517, 0.7874999886978746, 0.4017093959922136
0.32142857142857145, 0.5701943844492441, 0.7874999886978746, 0.4786324588821925
0.35064935064935066, 0.6997840172786177, 0.7916666561674245, 0.5769230324849333
0.39285714285714285, 0.857451403887689, 0.7874999886978746, 0.7179486883232888
0.4090909090909091, 0.9028077753779697, 0.7874999886978746, 0.7948717512132677
0.31493506493506496, 0.8876889848812095, 0.6916666665431461, 0.7991453020038932
0.21753246753246752, 0.8682505399568035, 0.5749999922182087, 0.7991453020038932
0.16233766233766234, 0.8466522678185745, 0.47083332030192104, 0.7991453020038932
0.14935064935064934, 0.7624190064794817, 0.47083332030192104, 0.7136751983427547
0.13636363636363635, 0.6673866090712743, 0.47083332030192104, 0.6495726053943781
0.1266233766233766, 0.5593952483801296, 0.47083332030192104, 0.5769230324849333
0.1525974025974026, 0.5248380129589633, 0.47083332030192104, 0.512820500346648
0.1396103896103896, 0.41252699784017277, 0.4750000025939304, 0.4102563759532818
0.13636363636363635, 0.28725701943844495, 0.47083332030192104, 0.3333333130633029
0.13636363636363635, 0.17278617710583152, 0.4750000025939304, 0.25213676019278985
0.1331168831168831, 0.07991360691144708, 0.4750000025939304, 0.1282050642765706
0.13636363636363635, 0.05183585313174946, 0.47083332030192104, 0.07692306288997891
0.15584415584415584, 0.023758099352051837, 0.47083332030192104, 0.0
0.05194805194805195, 0.038876889848812095, 0.36249996609362395, 0.012820469941602245
0.525974025974026, 0.06695464362850972, 1.0, 0.14957263579942376
0.39285714285714285, 0.21166306695464362, 0.9958333325304501, 0.32051272150151794
0.38961038961038963, 0.2915766738660907, 0.9916666650609002, 0.38888880443042867
0.37662337662337664, 0.39092872570194387, 0.9749999988883156, 0.46153843814996487
0.4025974025974026, 0.4773218142548596, 0.9749999988883156, 0.5341880110594097
0.41883116883116883, 0.6025917926565875, 0.9749999988883156, 0.6025640939883204
0.35714285714285715, 0.6349892008639308, 0.8833333330862924, 0.6068375839688546
0.288961038961039, 0.6457883369330454, 0.7833333360507843, 0.6068375839688546
0.22402597402597402, 0.652267818574514, 0.6666666469033874, 0.6111110739493886
0.1525974025974026, 0.6263498920086393, 0.5083333127054106, 0.598290543197695
0.12012987012987013, 0.4816414686825054, 0.5083333127054106, 0.4871794388432607
0.10714285714285714, 0.3390928725701944, 0.5083333127054106, 0.3846153144498946
0.09415584415584416, 0.19654427645788336, 0.5083333127054106, 0.2948717816183134
0.14935064935064934, 0.19438444924406048, 0.6124999846216983, 0.2948717816183134
0.19480519480519481, 0.20086393088552915, 0.7291666589466357, 0.2991452715988475
0.24675324675324675, 0.19438444924406048, 0.8291666633933735, 0.2991452715988475
0.2694805194805195, 0.15334773218142547, 0.8916666643197773, 0.2948717816183134
0.31493506493506496, 0.26997840172786175, 0.9041666648756195, 0.3717948445082923
0.30194805194805197, 0.38444924406047515, 0.8874999987030348, 0.4487179073982713
0.30194805194805197, 0.509719222462203, 0.8874999987030348, 0.5341880110594097
0.3116883116883117, 0.6047516198704104, 0.8833333330862924, 0.6111110739493886
0.32792207792207795, 0.6825053995680346, 0.8833333330862924, 0.6666666261266058
0.35064935064935066, 0.7624190064794817, 0.8916666643197773, 0.7264957290944484
0.3474025974025974, 0.8034557235421166, 0.8874999987030348, 0.7948717512132677
0.3474025974025974, 0.8423326133909287, 0.8874999987030348, 0.8504273033904849
0.37337662337662336, 0.8790496760259179, 0.8833333330862924, 0.8974358756066338
0.22402597402597402, 0.8401727861771058, 0.799999998517754, 0.8931623856260998
0.18506493506493507, 0.8034557235421166, 0.6458333243780974, 0.8846153448549403
0.17532467532467533, 0.6587473002159827, 0.6458333243780974, 0.7820512812716655
0.17532467532467533, 0.5269978401727862, 0.6458333243780974, 0.7094017083622206
0.3181818181818182, 0.6673866090712743, 0.8666666632080928, 0.6666666261266058
0.33766233766233766, 0.5356371490280778, 0.9124999988883156, 0.5854700732560928
0.32142857142857145, 0.38660907127429806, 0.9083333323451693, 0.4914529288237948
0.34415584415584416, 0.28077753779697623, 0.9083333323451693, 0.38888880443042867
0.32792207792207795, 0.1511879049676026, 0.9083333323451693, 0.2777777000759944
0.2922077922077922, 0.06263498920086392, 0.9083333323451693, 0.18376067726387912
0.44805194805194803, 0.0, 0.9083333323451693, 0.10256400277318341
0.2662337662337662, 0.15334773218142547, 0.7958333310482042, 0.10683761437390021
0.18831168831168832, 0.17494600431965443, 0.7041666541293363, 0.10256400277318341
0.21103896103896103, 0.326133909287257, 0.7041666541293363, 0.25213676019278985
0.22727272727272727, 0.4190064794816415, 0.7124999890684361, 0.3162392315209838
0.23376623376623376, 0.4708423326133909, 0.7124999890684361, 0.3504272729854392
0.23376623376623376, 0.5356371490280778, 0.7124999890684361, 0.40598288597274773
0.2435064935064935, 0.6090712742980562, 0.7124999890684361, 0.47008541811103305
0.2532467532467532, 0.6846652267818575, 0.716666656537986, 0.5341880110594097
0.4383116883116883, 0.5658747300215983, 0.954166665246181, 0.5427349910204778
0.4253246753246753, 0.4298056155507559, 0.9499999977766311, 0.4401709274372031
